image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r298.JPG,77.13074951171875,2.971164767916603,24.960429000854493,1.6753568506355843,0.32442954155499526,0.0316894565575449,5961.3,331.7931584586999,25.17661246169304,6.018326151383865,0.98681054684799,0.009157998117518091,129.0555599790419,179.95828604362487,212.63915435153422,125
r299.JPG,80.57846221923828,8.539425251981664,26.837317276000977,2.1158001511079663,0.3343213045183775,0.023651262211523232,6618.4,1155.498453049592,22.202021011031768,3.590806063485169,0.9690248127244763,0.017058971987776634,127.94063264952229,181.99262976884543,215.97782424121243,114
r300.JPG,93.50906677246094,8.450258578008738,30.563622283935548,3.5281760316433757,0.3271529167699144,0.03006073065889786,8611.8,1979.781004303254,20.135460098141408,3.1373847530027583,0.9460319843886265,0.06615913544592665,128.0536798905767,186.8870474504548,220.41234766552688,71
r301.JPG,89.14088439941406,7.754016693835155,24.357890129089355,4.21830071351685,0.27222334321345587,0.023642084998227193,6736.25,2147.1297410729517,20.377096032157727,2.6413978966404783,0.9722276130406771,0.06136597312800663,123.85958262217366,193.2964831254237,235.14606157453008,95
r302.JPG,78.43913269042969,1.819729633908056,27.007773399353027,0.6393198130903553,0.34431315629602344,0.00016271163125222417,6494.0,136.47160876900367,20.139089553393475,1.0644351431320083,0.9760785727010558,0.025237279920108793,132.59570094543943,199.13784623643312,238.72054228158754,43
r303.JPG,93.88609822591145,10.64226774723766,31.490406672159832,1.9227980008226306,0.33689135115985364,0.021487132473796706,8928.666666666666,1357.0101633124689,19.104894020034028,1.538374577705424,0.9590853259186787,0.02777888978995541,136.98067480492338,197.89703802984195,234.94307459566275,127
r304.JPG,75.51056098937988,6.524921886968127,24.630313396453857,2.6259387104466754,0.325936831630302,0.01340660396855939,5536.375,861.7360747351825,17.813487542781502,2.473812258108058,0.9460686090749646,0.03328128548234236,134.81090596119674,199.2359529876528,240.09424512194545,89
r305.JPG,78.99971008300781,,23.493106842041016,,0.2973821906100158,,5776.0,,22.673162979919407,,0.99062973694603,,130.6293234351274,194.6586806141387,236.1069681120297,144
r306.JPG,72.88778686523438,5.778859979665357,20.160223642985027,1.2041577967617798,0.2785283382286927,0.03821472613054423,4470.5,184.8736054714139,21.624396591779185,3.9743278306319887,0.9712306922077459,0.0201653459729346,130.60987019022664,190.60113771674216,226.68542135869032,31
r307.JPG,71.37178802490234,2.1566299558658084,29.799553553263348,0.790873406171154,0.4179710436027208,0.022785041004038057,6356.5,72.42064622743986,22.25644413709105,3.5033776925629887,0.9520015729217303,0.023614585128360836,117.05464658153426,181.84587330964487,228.1682242217405,32
r308.JPG,63.85124893188477,0.8006361264727292,23.67591667175293,1.6197697876363728,0.37109256489641484,0.030252250400681992,4571.1,339.7571559216965,20.34075897299227,1.8360305350385635,0.9623944630366952,0.0214742941610046,122.73373939104474,188.74934108058898,228.574096006035,34
r309.JPG,74.82564086914063,4.476221849632838,28.429690170288087,1.464694489565223,0.3803198001058881,0.014834280781260846,6473.4,693.3808837861051,20.39028358748841,2.659048612698526,0.9669465934259003,0.015892956330720513,125.56528150776155,189.44334894300795,229.79382143575066,62
r310.JPG,72.41419982910156,5.20472475311278,22.116422335306805,0.8302956909616975,0.30645374063288555,0.020261276010545906,4929.916666666667,447.51172237905297,21.220936695487477,2.023714164353001,0.9792365267835095,0.01766423396661432,139.22131041086269,197.7602824636116,231.9350889183869,65
r311.JPG,87.02770690917968,2.9545432516335524,25.116633224487305,2.1433791098768293,0.2891843101189658,0.03002535966432149,6576.0,508.8526309256935,18.959775598668877,5.449346907117423,0.9587104776861827,0.018866093682190076,117.64981239767394,179.80113401830266,220.63386390431083,103
r312.JPG,75.52229461669921,3.214192330683093,24.43574752807617,1.594394521098254,0.3235259571569923,0.014906691551752628,5694.5,617.1569897522023,16.12434503438119,2.6920544267222697,0.9798578832896384,0.013037385509981824,128.15581912134087,191.89244766088956,231.92115304446708,29
r313.JPG,69.50198109944661,3.386601650442954,24.547711690266926,1.4620127507619136,0.3531765884767606,0.011725633842270891,5098.666666666667,570.4349948358125,23.51229979358355,3.595954554465869,0.9494386030720938,0.029925166521912922,120.13273099329325,179.97784712274233,221.38160875675177,30
r314.JPG,75.18714141845703,7.8637235590042645,22.413206481933592,2.031538393560574,0.2989706733637326,0.021324473419090544,5154.9,948.3748863186961,23.69877333158255,6.3694935585401256,0.9676266300960064,0.00983356262148001,119.58248407316896,182.65978797923034,218.75509662871008,158
r315.JPG,79.58876495361328,1.9658690906912863,22.49064483642578,2.2804280355640216,0.2823843653862588,0.025344902281540606,5484.5,663.9279893181186,20.971154095410764,2.3175758787351817,0.9737507006579811,0.005659413805400221,123.16452134705223,182.18885336707007,220.60116309471488,97
r316.JPG,82.56198374430339,4.627077520425085,25.133935292561848,0.22679187841377524,0.3050934040589258,0.018137039256678797,6324.166666666667,382.37100221294685,21.908971537106197,2.2511390548314014,0.9700781729669193,0.016814890817582424,120.5822172379306,187.90155893676146,230.69447323228124,145
r317.JPG,68.79654184977214,2.4605882286262983,23.64577356974284,0.9827248641004349,0.3438281992722347,0.013132374259116798,4908.0,233.89153469076217,29.726778273812396,3.8003644726332273,0.9607960462657719,0.02341590039526902,108.96719828652857,181.02649835960042,223.14660588624338,69
